id,target
153215,8.119993
153216,7.6070247
153217,7.7773504
153221,8.391222
153227,7.801819
153228,7.655362
153229,7.8795657
153232,7.8799005
153233,8.397425
153235,8.1006775
153237,8.022451
153238,8.327665
153240,7.8185296
153246,8.390207
153247,7.639893
153251,8.368954
153255,8.09278
153259,8.119272
153262,8.234934
153264,8.133707
153265,8.084776
153269,8.050211
153271,7.7248397
153275,8.004023
153276,8.145006
153277,7.810753
153282,7.918603
153289,7.7026877
153291,7.9810424
153293,8.251379
153298,7.775596
153299,7.807824
153301,7.9694524
153302,7.790542
153304,7.6866636
153306,8.272952
153309,8.101623
153311,7.749692
153314,8.231367
153318,8.625965
153319,7.808065
153320,7.441873
153321,8.259203
153325,8.386766
153328,8.048509
153331,8.2422495
153332,7.934672
153333,7.853431
153334,8.00193
153335,7.9221344
153340,7.7413173
153342,8.16673
153347,7.9902287
153351,7.844705
153363,7.8306875
153367,7.8520393
153373,7.90633
153375,8.139557
153380,7.939656
153381,7.727779
153388,7.9443717
153389,8.145876
153390,7.8090296
153392,8.0088415
153397,8.536913
153402,7.9563646
153405,7.9614434
153406,7.755011
153407,7.5959735
153408,8.466297
153412,8.017633
153416,7.8252883
153417,7.9286366
153418,8.104792
153419,7.929174
153420,7.42185
153426,7.611841
153433,7.7666674
153434,7.752481
153437,7.972534
153441,7.92047
153442,7.797352
153444,7.847202
153449,8.332455
153450,7.860677
153456,7.740729
153461,7.7877784
153464,7.746065
153468,8.389296
153470,8.095916
153471,7.8429484
153477,7.842633
153479,8.097191
153481,7.816846
153489,8.187489
153491,8.051412
153497,7.6348124
153500,7.976418
153502,7.858379
153503,8.4397135
153506,7.7496495
153508,7.9277015
153509,7.731559
153511,8.054407
153513,7.706725
153515,7.8380146
153516,7.9982486
153517,7.7400875
153518,8.096831
153520,8.017543
153521,7.9072733
153526,7.6167984
153531,7.991441
153532,8.006794
153533,8.192518
153536,7.7267427
153537,7.792269
153538,8.059612
153539,8.503442
153540,7.921834
153541,8.060244
153542,7.869632
153546,8.135328
153557,8.311798
153562,9.005277
153563,8.553925
153565,7.519305
153566,8.25505
153568,7.721334
153572,8.150665
153575,8.0084305
153576,7.5541043
153577,7.759345
153578,7.8412366
153580,8.098597
153581,7.685531
153582,7.8077927
153587,7.8368917
153588,7.7852235
153590,7.677299
153592,7.747497
153594,8.484238
153596,7.68893
153597,8.340222
153599,7.783939
153600,8.203436
153601,7.7426643
153606,7.9940276
153611,7.7629027
153616,8.317554
153617,7.9522443
153620,7.8528285
153621,8.17444
153623,7.9062057
153625,7.9010344
153631,8.025309
153642,8.222543
153643,7.8270597
153644,7.9095964
153649,7.86402
153655,8.050037
153656,8.0916
153663,7.8091097
153664,7.9704795
153669,7.5838475
153679,7.8734484
153683,7.9276934
153686,7.7805214
153688,8.076624
153690,7.860089
153691,7.9472947
153694,7.626276
153696,8.204199
153699,7.869646
153700,8.082657
153704,7.753817
153705,8.032567
153708,7.6824718
153710,7.8991685
153718,8.162999
153719,7.8459935
153720,8.36393
153722,7.705278
153723,8.1259365
153727,7.854075
153730,7.846265
153738,8.326056
153739,7.74315
153743,7.8395905
153746,7.9370475
153748,7.963641
153752,7.865086
153755,7.8858166
153759,7.7905636
153760,7.7729015
153763,7.865595
153772,8.0263405
153773,7.934462
153774,7.5718026
153777,7.9601398
153780,8.003907
153781,7.7896256
153784,7.839776
153786,7.807157
153787,8.063948
153789,7.9556623
153790,7.7104664
153791,7.882669
153792,7.692925
153794,7.6555486
153796,8.055235
153803,8.506316
153805,7.9704843
153806,7.793669
153807,8.0834675
153810,8.231497
153811,7.9409647
153812,7.6771693
153813,8.148022
153814,7.768697
153817,8.121864
153818,7.677543
153819,7.900043
153820,7.4302006
153822,7.75564
153824,7.73777
153827,7.8433256
153829,7.860036
153831,7.7659125
153833,7.9323573
153834,7.8262787
153835,8.181156
153837,7.8532977
153841,7.852711
153845,7.350188
153849,7.570746
153851,7.920273
153855,7.7386875
153857,8.51288
153858,8.040926
153861,7.833239
153863,8.196433
153868,7.939607
153870,7.8183255
153874,8.21789
153875,8.013527
153877,7.889458
153881,7.8241177
153883,8.221493
153884,8.130507
153887,7.690765
153899,7.6515117
153902,7.9469514
153903,8.010536
153904,7.950065
153905,7.6557927
153909,7.894602
153910,7.941709
153912,8.711779
153915,8.0043
153916,7.967768
153919,7.942084
153922,7.8725142
153923,7.8541455
153925,7.8247213
153929,7.6989655
153933,7.923542
153940,7.8035927
153943,7.598867
153944,7.6615963
153945,7.77591
153947,8.357017
153949,8.196234
153950,7.9110713
153960,8.205127
153961,7.6201243
153963,7.478394
153965,7.624667
153968,7.8487864
153969,7.8657837
153972,8.034659
153973,7.856276
153974,8.45737
153980,8.27483
153983,7.7923594
153984,8.039438
153985,7.709667
153986,7.9090323
153990,7.874935
153991,7.7406964
153998,7.9395285
154001,8.090737
154002,7.8696594
154007,7.888268
154008,7.943894
154012,8.00537
154014,7.7880125
154016,7.9873877
154018,7.983649
154024,7.5790176
154030,8.01053
154036,7.9775867
154037,7.6913815
154038,7.9246044
154039,7.7074733
154041,7.722339
154045,8.043205
154046,7.63469
154047,7.7594
154048,7.891256
154051,8.043278
154052,7.8034587
154058,8.203827
154060,7.8327007
154061,7.703153
154063,8.111347
154066,8.130845
154067,7.698421
154069,7.9420547
154070,7.6154027
154072,7.8072295
154076,8.008914
154081,8.021502
154083,8.039137
154084,7.7575674
154086,7.837947
154088,8.157201
154091,7.8449836
154093,7.704925
154095,8.076877
154098,8.199711
154099,7.5298886
154103,7.7389364
154104,7.910795
154105,8.310314
154106,7.5717897
154111,7.7606797
154112,7.914429
154114,8.020781
154119,7.988095
154120,7.532838
154124,7.8928456
154125,7.9198422
154127,7.620789
154129,8.632049
154131,7.918373
154134,7.508977
154136,7.9338355
154138,8.171171
154139,7.9542036
154140,7.83234
154142,7.9948864
154145,7.657527
154152,7.6644845
154153,7.695729
154157,7.684997
154158,8.198661
154159,7.731378
154163,8.014821
154164,8.210284
154166,7.7297435
154167,7.7216716
154168,8.015242
154169,7.95029
154172,8.090654
154173,7.8961782
154176,8.072902
154181,7.9806447
154182,8.00663
154184,8.124535
154185,7.7943707
154188,8.089384
154190,7.871218
154194,7.500292
154196,8.514428
154197,8.066605
154199,7.747899
154202,7.942037
154204,7.760111
154210,8.113554
154211,8.135153
154212,7.9262323
154213,8.077502
154214,7.709361
154215,8.049989
154218,7.7029805
154221,7.8443017
154224,8.055742
154225,7.9997354
154226,7.579983
154231,7.9973474
154233,7.839203
154235,7.9094853
154236,7.270733
154238,7.761694
154239,7.9562874
154240,8.073362
154241,7.9647155
154243,8.332745
154244,7.547414
154245,7.5851417
154246,7.7773304
154248,7.841948
154250,7.7462525
154254,7.879393
154255,7.727577
154258,7.675568
154259,7.942992
154264,7.767009
154265,7.649616
154266,8.309628
154269,7.547911
154270,7.8410916
154271,7.937949
154272,7.783209
154275,7.667813
154276,8.166903
154278,8.059135
154279,7.9677997
154283,7.8721642
154286,7.9428587
154290,7.7528377
154292,7.983187
154293,8.228966
154294,7.840338
154298,7.758135
154300,7.748807
154301,7.9286942
154302,7.915635
154304,8.368042
154306,7.654792
154307,7.8452744
154308,8.2031975
154309,7.88431
154310,8.094821
154311,7.860454
154314,8.098949
154316,7.666196
154317,8.091761
154318,8.1080475
154322,8.060423
154324,7.873445
154325,7.471622
154329,8.113487
154330,7.673583
154331,7.917746
154332,7.933686
154336,7.9136705
154337,7.9511633
154338,7.725146
154340,8.160786
154342,7.567663
154343,7.774492
154345,7.805805
154349,8.099636
154352,7.859712
154355,7.7892857
154356,8.160272
154360,8.151329
154361,8.004667
154362,7.659494
154371,7.861528
154378,7.7879443
154379,7.7241817
154381,9.301161
154384,7.7014556
154389,7.892568
154392,7.866153
154394,7.840957
154396,7.767258
154398,8.181972
154404,8.176051
154406,7.942136
154411,8.050546
154413,7.751146
154419,7.861672
154422,7.9001966
154428,7.927032
154431,8.056576
154432,7.89651
154434,8.158798
154435,7.93537
154441,8.109043
154442,7.868387
154446,7.7351274
154447,7.8474693
154456,8.225292
154460,7.588792
154462,7.661225
154468,8.056389
154474,7.9975486
154475,7.85937
154478,7.6662555
154479,7.8932157
154481,7.903681
154484,8.023708
154485,7.7666225
154487,7.8206997
154488,8.245683
154489,7.990018
154490,8.029883
154493,7.863331
154496,8.129301
154499,8.03983
154501,7.7242994
154503,8.661847
154506,7.7715197
154508,7.8390727
154509,7.883703
154510,7.893707
154512,7.523113
154513,7.809308
154514,8.184968
154523,7.668207
154524,7.9978323
154530,7.8694944
154532,7.8332353
154533,7.7335467
154534,7.9849052
154536,7.7422857
154538,7.852908
154540,7.78389
154546,7.5087337
154547,7.841608
154550,7.5052624
154552,8.203974
154554,8.332153
154556,8.157761
154557,7.7948728
154563,7.763214
154564,7.696257
154566,8.076684
154569,7.7817135
154571,8.13501
154574,7.7728558
154580,7.7437434
154581,8.036646
154582,7.655343
154584,7.6056476
154585,8.082989
154586,7.905148
154593,8.041066
154594,7.774728
154595,7.77553
154599,8.284214
154601,7.687665
154602,8.060436
154609,7.974716
154611,7.833671
154612,8.052652
154613,7.838842
154615,8.250387
154625,7.7514353
154626,8.396002
154630,8.237149
154632,8.089257
154634,8.345467
154646,8.137699
154647,7.683509
154648,8.225908
154650,8.169531
154651,8.156656
154656,7.9668303
154658,7.873113
154660,7.8858504
154661,7.853743
154662,7.8436084
154665,7.995883
154673,7.964992
154676,8.061191
154677,7.9358215
154681,8.429619
154682,8.099892
154684,7.998558
154685,7.9296193
154688,8.080202
154690,7.9713807
154693,7.695465
154696,8.070565
154697,8.071094
154698,8.22709
154701,8.181683
154704,7.8140826
154709,7.8445997
154712,8.0464325
154713,8.302601
154715,8.260107
154716,7.659589
154718,7.6769576
154720,7.9594135
154723,8.1271515
154725,8.062769
154728,7.5876484
154732,7.650412
154733,8.344906
154734,7.8207865
154735,8.0291195
154741,6.636905
154745,7.8451595
154749,7.7010684
154750,7.6721163
154753,7.713805
154758,7.839461
154759,8.010334
154764,8.435383
154765,8.014046
154766,7.712067
154768,7.497144
154771,7.934503
154772,7.9363837
154777,7.637559
154787,7.981943
154789,8.173681
154790,8.093126
154791,8.033714
154792,7.946972
154793,8.133545
154796,8.048698
154797,8.17716
154798,7.6487665
154799,8.496506
154803,7.905089
154804,7.7651205
154805,8.009262
154806,7.9179993
154809,7.9869637
154810,7.932063
154812,7.7597055
154815,7.7231464
154823,7.8622327
154824,8.156705
154828,7.988599
154829,8.237173
154831,8.26762
154832,7.5343423
154836,7.8458333
154837,7.8476634
154839,7.940268
154842,8.197624
154850,8.186522
154852,7.8180604
154854,8.03819
154859,8.039867
154861,7.782555
154863,7.614713
154867,7.9821763
154869,7.7095156
154877,8.113083
154880,7.6059465
154881,8.144243
154883,7.570192
154884,7.8111157
154889,8.027217
154893,7.860704
154894,7.735745
154898,7.915358
154900,7.7161236
154901,8.159651
154904,8.130168
154908,7.8998394
154912,7.7637224
154914,7.926484
154917,7.925514
154920,7.618371
154925,8.086866
154926,7.8402944
154928,8.097696
154929,7.8822336
154931,7.520172
154934,7.9524946
154936,7.7887225
154938,7.92075
154944,7.425981
154945,8.251484
154947,7.947654
154949,7.6061406
154954,7.993924
154956,7.645789
154958,7.8888736
154960,7.808838
154964,7.9863434
154966,7.7450585
154970,8.64088
154971,7.5404286
154974,7.4703474
154975,8.704342
154977,7.9942846
154978,8.042603
154980,7.7555175
154982,7.9002876
154984,8.09968
154986,7.9816227
154989,7.9046574
154991,8.02813
154998,8.33428
155000,7.8487325
155003,7.830432
155005,7.764233
155007,7.808197
155008,7.656136
155010,7.685674
155012,7.9873667
155016,7.911441
155018,8.143954
155019,7.72597
155020,7.7067566
155029,7.941291
155031,8.016701
155033,7.8175673
155035,7.9590273
155037,7.6750884
155039,7.932987
155045,7.678376
155047,7.851451
155051,7.7260294
155052,8.19421
155058,7.603291
155059,7.8786564
155060,7.296274
155063,8.193516
155066,7.5875454
155068,7.9654875
155072,7.751735
155077,7.887828
155081,7.8617496
155082,8.140921
155084,8.098001
155090,8.151575
155096,7.9411974
155097,7.6364837
155105,7.9821677
155108,7.5436044
155115,7.744834
155116,7.7292285
155117,7.70653
155118,7.77223
155119,7.473415
155122,7.9731817
155125,8.251602
155127,8.012187
155129,7.4585285
155131,7.898279
155132,7.757353
155136,7.7121143
155137,8.096563
155139,8.040005
155140,8.025648
155141,7.563314
155142,8.063139
155147,7.642498
155150,7.8254156
155153,8.081778
155158,7.9552135
155161,7.542985
155164,7.771317
155175,7.9099445
155176,8.02319
155177,7.9907107
155178,8.011848
155179,8.019531
155182,8.073694
155183,7.778155
155188,7.919709
155189,8.048248
155191,8.837798
155193,8.077396
155195,7.5247006
155196,8.071604
155197,7.879805
155199,7.8722725
155203,7.90987
155204,8.008442
155207,8.013828
155211,7.762975
155213,7.9038672
155218,7.9945254
155219,7.7978306
155222,7.8442373
155223,7.8934193
155224,7.8659816
155227,7.918979
155228,7.5857396
155229,8.154877
155230,7.702851
155235,7.707465
155238,8.161627
155243,7.744278
155244,7.497754
155249,8.041843
155250,7.771607
155251,7.904364
155253,8.167631
155255,7.646909
155257,7.8158207
155259,7.900692
155260,7.925345
155263,8.0784445
155266,7.7496843
155268,7.749322
155269,7.6215506
155273,7.9633985
155277,8.151094
155280,7.749455
155281,7.858184
155283,8.128525
155288,7.872279
155290,8.081846
155299,7.761497
155300,7.8588324
155304,7.639521
155306,7.9126387
155308,8.085987
155314,7.8816996
155316,8.071339
155320,7.871712
155322,8.081621
155324,8.036995
155325,7.6483927
155326,7.6651573
155327,7.6569076
155328,8.003592
155329,7.81461
155331,8.02733
155332,7.893379
155334,7.7570577
155335,8.033831
155337,7.741657
155340,8.043476
155342,7.8835287
155348,7.8215747
155350,7.931036
155352,8.186701
155353,7.788756
155356,8.042408
155360,7.7565856
155365,7.7845635
155367,8.025833
155368,8.007124
155373,7.920397
155374,7.6309686
155376,7.973553
155381,8.157961
155383,7.904187
155388,7.746711
155389,7.95475
155393,7.458239
155394,8.508535
155398,8.033533
155399,7.6806283
155401,7.727331
155402,7.9092774
155404,7.865061
155406,7.5868807
155407,8.091549
155409,7.230408
155410,7.927519
155411,7.8024755
155414,7.5811496
155416,7.6401978
155421,7.8324113
155424,7.9256897
155425,7.814733
155426,7.7914376
155427,7.806785
155429,7.8810015
155432,7.9206676
155436,7.9219623
155437,8.390504
155438,7.953814
155439,8.147621
155440,7.854741
155442,7.878903
155445,7.721761
155447,7.894307
155450,7.8359127
155454,8.343601
155455,7.8716636
155456,7.7685328
155459,7.713843
155460,7.905523
155462,7.5495186
155466,7.8661137
155468,8.210476
155469,8.059626
155470,7.94868
155471,8.519994
155473,8.063438
155474,7.7836385
155479,7.6411505
155484,7.9591246
155485,8.223227
155488,7.8721533
155490,7.899754
155492,8.128995
155493,7.762495
155497,7.7960634
155498,8.164984
155502,7.5476217
155503,7.9107933
155504,8.018858
155506,8.184904
155518,7.7636557
155519,7.973279
155520,7.858088
155523,7.819669
155526,8.255417
155527,7.99917
155528,7.995675
155531,8.14957
155535,7.5729656
155537,7.837784
155546,7.7191854
155548,8.119087
155550,7.892493
155552,7.9755015
155553,7.7093606
155554,7.764954
155559,7.9260178
155560,7.607183
155561,7.8379035
155565,7.8691754
155567,7.9424877
155568,7.8501997
155571,8.022996
155576,7.8821373
155577,7.8985085
155580,7.764502
155585,7.563146
155586,8.19079
155590,7.6805096
155591,8.123656
155592,8.114714
155595,7.7745824
155596,7.7737923
155601,8.263523
155603,7.797667
155609,8.095636
155613,8.020382
155614,7.7331567
155616,7.9843903
155619,7.9528947
155620,7.853176
155621,7.623703
155625,8.031525
155626,7.6993
155629,8.021503
155632,7.9956436
155634,7.8397408
155637,8.073494
155644,7.90653
155646,7.873903
155647,7.869504
155648,7.825869
155649,8.280924
155651,8.033926
155661,8.007599
155662,7.7192683
155663,8.4160385
155668,8.084548
155669,7.4537888
155673,7.912761
155674,7.8660355
155676,7.6938953
155677,8.188257
155681,8.311667
155683,8.006899
155687,7.9277678
155689,7.727296
155692,7.80999
155693,7.9412785
155694,7.565493
155696,7.5565267
155697,7.921107
155698,7.641513
155700,7.765719
155703,8.137426
155704,7.8454857
155705,7.7160707
155706,8.001357
155707,7.84417
155709,7.706543
155713,7.769853
155715,7.9881
155717,8.227568
155718,7.7364397
155723,7.822686
155724,8.216902
155725,7.984691
155726,7.5437794
155727,7.9577017
155730,7.5011063
155731,8.009479
155733,7.773742
155736,8.242164
155738,8.012709
155739,7.916958
155741,7.929535
155742,7.943762
155743,7.824626
155744,8.453163
155751,7.8072276
155753,8.0811825
155760,7.6278462
155765,7.8682547
155768,7.766219
155771,7.777753
155772,8.051128
155773,7.6820407
155775,8.941418
155777,7.9814773
155782,8.134127
155784,7.3179307
155790,7.444193
155791,8.111641
155792,8.05929
155793,7.955714
155795,7.883619
155796,7.964514
155803,7.7615147
155804,8.295715
155807,8.243538
155808,8.285305
155812,7.8586216
155815,7.816812
155818,7.675303
155825,7.815623
155827,7.979716
155830,7.899071
155831,8.083797
155832,7.640077
155835,7.8733554
155837,8.01613
155838,8.095121
155842,8.11622
155843,7.798216
155847,7.8348484
155848,7.523117
155855,7.9504976
155856,7.504629
155864,7.9680557
155865,8.19333
155866,7.7535653
155868,7.987907
155870,8.124566
155873,7.8601933
155874,7.648963
155875,7.738455
155876,7.7641845
155878,8.267172
155881,7.911552
155884,8.090681
155885,7.913388
155888,8.19253
155890,7.949682
155893,7.7923493
155905,7.904047
155906,7.6570225
155908,7.776659
155910,7.833219
155911,7.894957
155912,7.6414666
155913,7.765877
155914,7.7700067
155915,7.608503
155917,7.6354256
155920,7.6175995
155926,7.8019137
155927,7.97778
155928,7.7916365
155930,7.547395
155932,7.6866617
155933,7.5866566
155934,7.7561264
155936,7.4470496
155938,7.917427
155939,8.174765
155949,7.797464
155950,7.9525037
155951,7.849448
155955,8.036978
155958,7.988784
155967,8.349532
155969,7.853624
155971,7.8566265
155974,7.90197
155979,8.1897545
155984,7.7724857
155993,7.9878755
155994,7.782073
155996,7.5975084
155998,7.7644506
155999,8.088826
156005,7.8487163
156009,7.924912
156010,8.1056385
156011,7.5771623
156015,7.640681
156018,7.6678424
156022,8.108425
156023,7.9445643
156024,8.136465
156027,7.891613
156028,7.621381
156030,8.012178
156031,7.9075003
156032,7.998931
156033,7.860638
156035,8.275309
156037,7.6758714
156038,7.7282233
156041,7.636449
156044,8.151936
156045,7.7797375
156048,7.598845
156052,7.7205267
156053,7.8268533
156055,7.850888
156056,7.6693997
156059,7.8175755
156060,7.650134
156063,7.7867675
156073,8.326586
156075,8.21925
156076,7.685951
156078,7.818317
156084,7.779074
156085,7.825952
156086,7.721103
156087,8.280246
156089,8.465508
156092,8.023926
156093,7.987368
156096,7.747513
156099,7.2054763
156108,7.838071
156109,8.02537
156112,7.881313
156116,7.9046955
156118,7.9872117
156120,8.238159
156121,7.890045
156124,7.667043
156127,7.942306
156129,7.7296844
156130,7.769815
156134,8.0770235
156143,7.947869
156146,8.194551
156148,8.190212
156154,7.9154
156166,7.915764
156169,7.904782
156170,7.812759
156174,8.348552
156179,7.961522
156182,8.077207
156186,8.142975
156187,7.611744
156189,8.120045
156190,7.6160083
156191,7.6010766
156192,8.145359
156199,7.83892
156200,7.883367
156205,7.9403396
156206,7.9636836
156208,7.8308687
156209,7.682516
156212,7.9393916
156215,7.6214366
156219,8.151799
156221,8.004869
156225,7.712714
156229,8.125483
156230,8.044668
156231,7.6649895
156234,7.8874
156236,7.672733
156240,7.8996253
156241,7.9510202
156243,7.5530415
156244,8.065756
156246,7.7512436
156250,7.671017
156251,7.576833
156252,8.224408
156253,8.0849
156257,7.840304
156258,7.7175336
156260,7.766638
156264,8.216729
156271,7.5908656
156276,8.217005
156278,8.350558
156281,7.9343424
156285,7.6607747
156286,7.8565707
156288,8.426132
156294,7.894495
156299,7.954238
156301,7.6405306
156306,8.018785
156310,7.894972
156312,7.698134
156315,7.9245687
156320,7.8971395
156322,7.8900166
156323,7.2062483
156324,8.041117
156329,7.7034717
156331,7.885562
156335,8.191709
156340,7.7561784
156346,7.829268
156347,7.7954564
156352,7.8288774
156353,8.004278
156355,8.094136
156357,7.386606
156359,7.9088483
156363,7.657105
156367,8.330371
156368,7.9238725
156372,7.6553
156376,7.760567
156377,7.868823
156380,8.319377
156382,7.4882145
156386,8.335439
156387,8.183975
156393,7.893399
156394,8.057877
156396,7.9174323
156397,7.5437593
156401,7.9208755
156402,7.924387
156403,8.132906
156409,7.4446173
156410,8.01233
156413,7.6929874
156417,8.027725
156422,8.34228
156424,9.003103
156427,7.8366523
156428,7.9215627
156429,8.10215
156430,7.9370117
156433,7.703039
156436,8.015787
156438,7.6844516
156446,7.8347874
156447,7.8844934
156449,7.942429
156450,8.226039
156454,7.791665
156457,8.054821
156458,7.8138638
156459,7.852491
156460,8.158775
156468,8.245827
156469,7.785668
156470,7.6944294
156473,7.738793
156475,8.074514
156479,8.176673
156481,7.977283
156482,7.936801
156484,7.523464
156486,7.9904795
156492,7.905818
156493,7.8400702
156494,7.937832
156496,7.882697
156497,7.827608
156498,7.965204
156499,8.322064
156501,7.9098625
156502,7.92272
156504,7.546373
156506,7.5841985
156508,7.7951436
156509,8.314888
156510,7.9787517
156511,7.7223535
156512,8.019655
156517,7.879871
156519,7.7013316
156521,7.7901287
156523,7.9336586
156528,7.469859
156529,7.987023
156530,8.05847
156531,7.874255
156538,7.901718
156541,7.9057503
156542,8.318468
156544,7.97107
156547,7.965771
156548,7.9981136
156552,7.897376
156558,7.9422493
156561,7.6830583
156567,7.8861175
156569,7.884933
156571,8.160519
156575,7.7848105
156577,7.973556
156580,7.981158
156582,7.891301
156583,7.7907434
156586,7.9942555
156588,7.5946364
156589,7.986266
156590,7.8954797
156594,7.42039
156597,7.6927876
156598,8.185549
156602,7.912056
156609,8.171892
156610,7.921206
156613,7.467054
156615,7.843251
156616,7.7761273
156617,8.202631
156619,8.140366
156622,7.729868
156626,8.082024
156632,7.7382846
156633,8.392012
156635,7.9029036
156636,7.897866
156640,7.9593663
156642,8.601967
156644,8.03307
156651,7.5821667
156652,7.6141114
156653,7.819038
156654,7.3125367
156656,7.8283243
156657,7.996204
156658,7.779251
156659,8.077747
156662,7.672842
156663,8.108664
156665,8.258117
156669,7.9221997
156671,8.132872
156673,7.421832
156676,8.233458
156677,7.9777946
156678,7.8669734
156682,8.496612
156686,7.856253
156687,7.6393013
156693,7.7281575
156694,7.8003845
156696,8.122601
156700,7.6975627
156703,7.7484922
156710,7.7713356
156713,7.995775
156720,7.592612
156722,7.8810935
156724,7.9870906
156726,7.9886823
156728,7.735854
156732,7.8518558
156734,8.22526
156735,7.946081
156741,7.7026944
156744,7.8915205
156745,7.7840033
156746,7.8541183
156747,8.14028
156749,8.190246
156753,7.7707186
156756,8.33245
156757,8.091911
156758,7.8051972
156761,8.019833
156764,7.9682417
156767,7.505988
156769,7.687269
156775,7.8883424
156776,7.7443104
156777,8.230932
156779,8.251843
156780,7.7976556
156783,7.674468
156786,7.621879
156787,7.9947696
156788,7.669678
156790,7.605864
156791,7.9527655
156795,7.925705
156796,7.9260993
156801,7.995706
156804,7.866937
156806,8.149691
156814,7.9179435
156817,7.6617885
156818,8.018979
156819,8.439928
156826,7.929829
156830,7.973597
156831,7.689527
156835,7.8738847
156839,7.788868
156840,8.019769
156841,7.9795504
156843,7.7478304
156845,7.9538507
156846,7.5626416
156847,7.9222546
156849,7.751357
156851,7.926542
156853,8.1401
156854,7.9773045
156855,7.733034
156856,8.022464
156857,7.9018736
156858,7.9298153
156871,7.963703
156875,7.915081
156876,7.841984
156877,7.7331953
156881,7.5953937
156885,7.7930837
156887,8.050928
156889,7.989321
156899,7.739148
156901,8.050167
156905,7.509939
156910,8.224058
156911,7.9137654
156915,7.9493446
156916,7.7310143
156921,8.035385
156922,7.619647
156927,8.150497
156929,7.4815116
156930,7.5650406
156932,7.9705377
156934,8.117668
156935,7.947833
156938,7.7863955
156941,8.302362
156945,8.3270445
156952,7.539583
156959,8.348248
156963,8.229441
156966,8.032034
156972,7.7187667
156973,7.9816775
156974,7.67359
156978,8.066418
156980,8.100559
156981,7.62021
156984,8.077636
156990,7.945914
156993,7.9447465
156994,8.063324
156997,7.8527246
157001,7.909771
157003,7.9095473
157007,7.924223
157009,7.850474
157015,7.563729
157018,7.842152
157020,7.4097376
157026,8.068611
157028,8.005728
157036,7.9136696
157038,7.918936
157039,7.8429317
157042,8.0512085
157043,8.2062845
157046,7.927642
157050,8.205208
157053,8.113129
157054,7.8392663
157055,7.8433585
157059,7.109448
157060,7.82489
157061,8.351591
157062,7.5805464
157064,8.251037
157065,7.891959
157066,8.069885
157070,8.174938
157071,7.960173
157072,7.827351
157073,7.835741
157074,8.257802
157078,7.866473
157081,7.767906
157082,7.786037
157085,8.338243
157092,8.30737
157093,8.097794
157094,7.926432
157097,7.7916784
157099,8.132381
157100,8.232313
157101,7.82276
157103,7.892739
157105,7.8092647
157120,7.61414
157121,8.096976
157122,7.701881
157134,7.9680667
157138,7.9100094
157141,7.928078
157142,7.818864
157145,8.116806
157146,7.9415736
157147,7.9984336
157149,7.73796
157152,7.540642
157153,7.826365
157155,7.983933
157156,8.029613
157159,8.085633
157160,7.8038664
157161,7.8441234
157168,7.9610157
157173,7.7566376
157175,7.8928723
157178,7.9955206
157181,7.7998824
157184,8.320749
157187,7.9710665
157188,8.13826
157189,7.7194276
157191,8.039179
157192,7.8370595
157193,7.9559035
157197,7.9598618
157199,7.629004
157201,7.9625735
157202,8.11052
157205,7.9111233
157208,8.199291
157214,7.6951027
157216,7.896667
157218,7.7842975
157220,7.938179
157223,8.009948
157226,7.356369
157227,8.146912
157228,8.120185
157230,7.744655
157231,7.647229
157244,7.758169
157248,7.7294946
157251,7.734201
157253,7.678565
157254,7.8641844
157258,7.817018
157262,7.968471
157263,7.9570913
157264,7.914716
157265,8.177398
157267,7.93136
157275,7.831415
157277,8.169378
157278,8.199236
157280,7.706114
157281,8.318134
157284,8.099079
157285,7.6448417
157286,7.765554
157288,8.060888
157289,7.9753885
157293,8.012125
157294,7.853183
157296,7.814258
157300,7.8860216
157301,7.8515525
157303,8.157877
157304,7.9969473
157310,7.7552934
157312,8.200798
157315,7.9160323
157316,7.866384
157321,7.8863764
157322,8.002298
157325,8.100475
157326,8.054159
157328,7.683383
157329,7.731442
157331,7.593284
157333,7.9526153
157335,7.9067287
157339,7.6961217
157342,7.889776
157348,8.19888
157350,8.086493
157357,7.8145185
157358,8.022612
157359,7.707835
157361,7.5130973
157366,7.8377776
157367,7.948359
157372,7.9130197
157373,7.964906
157378,7.9341288
157380,7.656877
157386,7.779986
157388,7.7363534
157392,7.970008
157393,7.5860996
157394,8.106113
157396,8.036068
157398,8.066753
157399,7.868621
157400,7.969992
157402,7.9375367
157403,7.549237
157407,7.6256976
157410,7.9091597
157418,7.997151
157419,8.6790085
157421,7.7023754
157422,7.979623
157423,7.868301
157425,8.322811
157427,7.8841224
157428,7.9609213
157429,7.972802
157430,7.9487743
157431,7.5959134
157439,7.7454467
157440,7.867289
157442,7.831442
157445,7.9581666
157449,7.851588
157450,7.9265985
157451,7.9534135
157452,7.6736393
157453,8.05801
157454,7.5607038
157461,7.9001884
157463,7.931673
157468,8.106669
157473,7.595296
157475,7.9124007
157476,7.902133
157478,7.820458
157479,8.027297
157480,8.10215
157483,7.7250667
157486,7.9344363
157488,7.5880256
157489,7.737553
157490,8.001098
157494,7.764112
157495,7.6851306
157500,7.611344
157502,7.8169956
157504,7.88677
157506,7.894474
157508,7.685481
157510,7.7046947
157511,7.662257
157512,7.8135905
157513,7.8637843
157514,8.013044
157516,7.63152
157522,7.7905135
157527,8.268107
157529,7.8000975
157533,8.240159
157537,7.791649
